,psdtheta_1,psdalpha_1,psdbeta_1,psdtheta_2,psdalpha_2,psdbeta_2,psdtheta_3,psdalpha_3,psdbeta_3,psdtheta_4,psdalpha_4,psdbeta_4,psdtheta_5,psdalpha_5,psdbeta_5,psdtheta_6,psdalpha_6,psdbeta_6,psdtheta_7,psdalpha_7,psdbeta_7,psdtheta_8,psdalpha_8,psdbeta_8,psdtheta_9,psdalpha_9,psdbeta_9,psdtheta_10,psdalpha_10,psdbeta_10,psdtheta_11,psdalpha_11,psdbeta_11,psdtheta_12,psdalpha_12,psdbeta_12,psdtheta_13,psdalpha_13,psdbeta_13,psdtheta_14,psdalpha_14,psdbeta_14
66,-0.18046926363410737,-0.18222407734544532,-0.15647005128915445,-0.1610533645411187,-0.16244088936723558,-0.1580965003807941,-0.15867571685096493,-0.1594268378156664,-0.14124560576484468,-0.16702222415501805,-0.16769628684429194,-0.13290035258032248,-0.21613130701137478,-0.21755540896645875,-0.15747912177618936,-0.07158467737015119,-0.07029071311351173,-0.06426922620783672,-0.16306832214056496,-0.15791533821325374,-0.08372571765243718,-0.17877294754252737,-0.17246070329353577,-0.086065483459455,-0.1309072718172898,-0.12941818509248357,-0.0896385639397774,-0.22296323374095564,-0.22438130660977312,-0.16516958380117414,-0.19741346106694896,-0.19885537467846962,-0.18231232593515784,-0.18179044758576354,-0.18376184522336955,-0.1494065886468527,-0.22038925818447516,-0.22220331755564984,-0.1705129525071198,-0.20153639226094175,-0.20397214543297718,-0.1523226706217978
67,-0.18012774620352168,-0.18181435250752134,-0.1547732159866929,-0.15999940547083083,-0.1612849088405904,-0.15683955410422837,-0.15944357192589634,-0.1604760276103648,-0.15143251324655754,-0.1695002837796709,-0.17067257567648794,-0.14640141383556604,-0.21576968581189954,-0.21743834466024492,-0.16503405714840935,-0.07322678296590845,-0.07195799589242205,-0.0661346660669878,-0.16611759146315624,-0.16164331260280715,-0.0928368114322614,-0.1832802980267354,-0.17778205451924423,-0.0973988061454881,-0.131261151939109,-0.1301287165261971,-0.09432922835282322,-0.226260009132584,-0.22844863566128534,-0.18046502605647832,-0.19763109274505233,-0.1991060354921774,-0.18340678417912878,-0.18224282931544683,-0.18447564667334418,-0.15683536714951438,-0.22144544599975372,-0.22375856671742186,-0.18077370239282728,-0.2013531323624284,-0.2037414289189538,-0.1558096289076725
68,-0.1774123432396427,-0.1783940287740939,-0.13777869943515908,-0.14318317160854288,-0.14081749203098495,-0.03902031179724127,-0.1551443409378091,-0.15520519307236127,-0.12060271160439223,-0.16189846651950823,-0.1615819292088153,-0.10655416620294497,-0.20992846011405986,-0.21022333509562116,-0.1353912052396783,-0.06987424515735591,-0.06857935253379042,-0.06255923919682732,-0.1455708219785602,-0.13858953818689498,-0.0565142487775028,-0.1636653090335968,-0.15568563564962581,-0.06185751846583918,-0.1135621323239617,-0.11000906366756434,-0.06109320785286202,-0.21330747466441927,-0.2141439000355167,-0.1424003809515412,-0.1875983054781221,-0.186968917218819,-0.1217660716130497,-0.17791299233001145,-0.17916487715967155,-0.13381631087512363,-0.20968010067144285,-0.20951261366113383,-0.12978417326123412,-0.19863525139897517,-0.20033431701889334,-0.1424375428379023
69,-0.1806081310928593,-0.1823408760886635,-0.1579878020445021,-0.15921514442381324,-0.16041813256828322,-0.15546232036271979,-0.1596505978313301,-0.16070311800931683,-0.15183623552411513,-0.16953440961738708,-0.17071023910720529,-0.14606561475028607,-0.21764399236593956,-0.21955183619826643,-0.16797573021610973,-0.07301558289782793,-0.07175375517784692,-0.06597574570380271,-0.16538114187240763,-0.16085722303170222,-0.09224980246420493,-0.18265314905603697,-0.17710824797531613,-0.09670064070435179,-0.13136461560155863,-0.13021132690289525,-0.0940459019854288,-0.22628282226398735,-0.22845849089924278,-0.18071073775822943,-0.1977814001823243,-0.19912656945122026,-0.17792711921706394,-0.1828551599149525,-0.1851505678039979,-0.15753538041550622,-0.22232314855562121,-0.22463809540386062,-0.1818811866383989,-0.20259358135260533,-0.20513507168864403,-0.15728751875210456
70,-0.1807350606040261,-0.18235439398534475,-0.1542694174780877,-0.1632814019052364,-0.16491755146056217,-0.1620190154890273,-0.16053237017212443,-0.16169106745833767,-0.15376214552111478,-0.169552676704905,-0.17072912139300778,-0.14598987811299238,-0.21883105478013926,-0.2208367505541627,-0.16888980381693117,-0.07322983112244681,-0.07195818153668784,-0.06611762064003227,-0.16828251208523987,-0.1638695484654402,-0.0939828845407289,-0.18533107991193945,-0.1799034779411041,-0.09828472028173135,-0.133796972717115,-0.1327744029132307,-0.09609442603191269,-0.22716072980302712,-0.229417373902076,-0.18168437468485568,-0.198047122066194,-0.1994442291639262,-0.1794037724148324,-0.1838208157443316,-0.1862266934758368,-0.15912319996516344,-0.22306530393429466,-0.2254682597223612,-0.1834518594354008,-0.20276495969828312,-0.20528415532193534,-0.1568814787096676
71,-0.18069565979006127,-0.18249611461700418,-0.1589500081436744,-0.1591286869990157,-0.16042442862887915,-0.15782858586977438,-0.15977178102592954,-0.1609024933211253,-0.15141839620452666,-0.16944795191730347,-0.17061117422108138,-0.14549848703900178,-0.21748640942159725,-0.21942629157466842,-0.1673338863191244,-0.072958865431808,-0.07170083453838745,-0.06596011847381993,-0.1646505885828139,-0.1602754365150185,-0.09284563353566429,-0.1830609245861805,-0.17765875638458456,-0.09785643581091041,-0.13126522432995116,-0.13030085088977558,-0.09518305432663979,-0.2261717236084359,-0.22841302555090257,-0.18137238406814138,-0.19749038390649526,-0.19893091527846216,-0.18193126987463418,-0.1825495841734507,-0.18486975020336174,-0.15803691037011577,-0.22095627360777972,-0.22333770139775933,-0.18207343384105354,-0.20136206275897886,-0.20392772644335738,-0.15530708602268792
72,-0.14940806492729805,-0.14725912908080938,-0.012948513167907535,-0.14368528973617276,-0.142830254915134,-0.052929795200391545,-0.14659466982666958,-0.14595920259668657,-0.07783170268219307,-0.14445674295056302,-0.14246417276036671,-0.028176385762256822,-0.19770097458354002,-0.19723436364344898,-0.09850080438211957,-0.05537285022115517,-0.05707925751945314,-0.06451652251468304,-0.08487852265702889,-0.07691329190025274,0.02638152736797981,-0.12214998428147515,-0.11367535127654602,-0.004315220377459071,-0.13100956233302652,-0.13039501972075546,-0.09588455440057467,-0.19884449699139756,-0.1978006838342728,-0.0885300609890617,-0.17391616320552464,-0.17236779478458591,-0.05866010370555462,-0.16858114633980117,-0.16916537553994235,-0.10179000612230457,-0.19332397433376977,-0.19219529505466165,-0.07764243677235086,-0.1721192983690893,-0.17132931934344642,-0.07090165695071995
73,-0.13083618924926085,-0.13307158524236196,-0.13864897840734874,-0.16114118426487867,-0.16250333395139818,-0.1476793874955786,-0.15830978062796155,-0.1591815567704261,-0.1405645114576453,-0.1657204098333254,-0.1664131688091545,-0.12803008702910026,-0.21535269426473122,-0.2169309597971126,-0.15608683047693717,-0.05115262279425284,-0.05352924341923971,-0.06409755422131205,-0.12900191894745164,-0.12795696572311985,-0.07497932292303902,-0.16018766470317983,-0.15685320609412087,-0.08347566387354488,-0.13308644662379832,-0.13232953726731522,-0.09672926767333467,-0.21272561223328387,-0.2152827199717626,-0.1676735515285168,-0.170550133857252,-0.1723480718052951,-0.1665797251389542,-0.18124365724231126,-0.18333766398120668,-0.1483860740986837,-0.1493869744948562,-0.1526924500768427,-0.15856659580416552,-0.15186045615326052,-0.15556104131630424,-0.14446630261062152
74,-0.04653772363382321,-0.04933449769118153,-0.05115092770133947,-0.14994544140314206,-0.14988580571710622,-0.08694604477107441,-0.14709052920412138,-0.14651916923317726,-0.08053516596408193,-0.15141478753594648,-0.1503013156881788,-0.0608978516243797,-0.19377085372218494,-0.1962129066983637,-0.1024946461061978,-0.0558183621979705,-0.05744449969840258,-0.06455268239514793,-0.024485283453742263,-0.03166031320904021,0.0016409751766629898,-0.09845661367741008,-0.09967242753954797,-0.021073574782893043,-0.1325056817116231,-0.13139976147907223,-0.09266652972019361,-0.16577827564202122,-0.16895117017672293,-0.1102751625426401,-0.12663077864793107,-0.12862494710533615,-0.08847487930105553,-0.16821664270593964,-0.16875776828672406,-0.1004863000969672,-0.030894791879268187,-0.035583738924076465,-0.10643286744764713,-0.0473799982981764,-0.053260979544223784,-0.09335163163205937
75,0.45806718196161045,0.4528156413170095,0.13706528470961024,-0.1611311280923716,-0.1626877917214752,-0.14856927972221384,-0.15723073271729818,-0.1579637811003069,-0.1348014436455352,-0.1649515549715713,-0.16554730685936325,-0.12443136770244037,0.14515912904461103,0.1385068618367157,-0.04744885110629419,-0.059094850057793344,-0.060168454078018865,-0.06485025888823882,0.7064462124836302,0.6427517265482847,0.032820285204326616,0.4884865021668555,0.44477202005654,0.0021377769397165837,-0.1343081708931338,-0.13347108249920275,-0.09586644345483983,0.22497287345839614,0.21721226437135083,-0.03158970345515738,0.1882313402913919,0.18536420084053737,0.013776101869096535,-0.17546311204810597,-0.17804251305548757,-0.14351324799785292,0.5879402225030786,0.5771463073912737,0.10690389308303606,0.5437314043249478,0.5264577571998688,0.05365686830975585
76,0.7518514050737015,0.7438701074091986,0.2705017939035524,0.42653094578086415,0.4224010950282047,0.16218897671711788,0.47595094322558573,0.4731527895961886,0.34403942124896947,0.46294012747593355,0.4588449208471812,0.15730079239624783,0.5940805904492864,0.5807278972443407,0.10118129037310435,-0.02804871862024276,-0.03426510945080999,-0.06195028256107261,2.661183825424114,2.442585672866391,0.3162708354908967,1.9278334962977142,1.7771851737670288,0.21717077507913896,-0.107153653436541,-0.10813308488423165,-0.0694845278894317,0.5933806293111964,0.5801347215866616,0.08922690741315308,0.5593291101868199,0.5543880573160969,0.20330599297230284,0.5406968917692052,0.5303985366095146,0.11265662959371081,0.6344177439215131,0.622019427783608,0.12051678636616452,0.6843237273777693,0.6631605882942089,0.09118154634926748
77,0.939686656788306,0.9303446117981606,0.37572252413673385,-0.1417865620922623,-0.1406904032949909,-0.04262834303520575,-0.12730579117115573,-0.12418901147183457,0.025401334414673064,-0.1316558799395893,-0.12804700385320356,0.03190684636115718,0.8132928164581945,0.7968723000493414,0.17431545997080553,-0.068944813312466,-0.06840830784648624,-0.06457510434628522,2.4192799352826393,2.219491104930535,0.2807798415371105,1.9146478316653703,1.7647998095464277,0.2150006447636816,-0.1260728091330997,-0.12460760709633896,-0.08299524193801104,0.9178248793785081,0.9002177533209945,0.19685247989836668,0.6530443026871081,0.6475791461684071,0.3241422116678204,-0.003483281089214246,-0.007947860478139952,-0.015573354308403566,0.9207906045993568,0.9050110345238042,0.2223544314639287,0.9967054125441019,0.9689642713079256,0.17911851810049248
78,1.1298354998971802,1.119570228861675,0.446579707918634,-0.14579725585367775,-0.14521060935195088,-0.06441075303683942,-0.1302812521561173,-0.1275474430547728,0.00944871722468464,-0.1157119994309602,-0.11715275678407581,0.014340785250515298,0.9974856956760572,0.9787187440103297,0.2363310123928156,-0.07144828648290821,-0.07049906881260389,-0.06479056724493937,3.4761247949646745,3.1937529194412226,0.43542985143002405,2.53274611767039,2.337720768136219,0.5080126910837363,-0.12054719022784191,-0.12062963699719167,-0.08549971927407866,1.0276360640274962,1.008798522656179,0.23389209105052675,0.790483605990794,0.7846218174219397,0.8519193433583192,0.3166120944864842,0.3087650673529148,0.028320669418079925,1.0097346711988902,0.9931516136467412,0.25463369577026657,1.0662874280782622,1.0372967859188813,0.1991589552345773
79,1.3134932198723854,1.3024785470133249,0.5334104248133946,-0.14787437883231253,-0.14755173330047136,-0.07570989458406432,0.2324177858456016,0.23034909237865217,0.06056250181345092,0.3197844353431782,0.3165270094786957,0.08915485268112434,1.084433738784589,1.0648298793835498,0.26630890970646487,-0.06884239625379725,-0.06832212886196266,-0.0647949764071832,4.201410342636392,3.863177628920117,0.5425469134416974,3.1637700675971376,2.9231525747065548,0.4041326562072274,-0.10199244125270633,-0.10330394687482417,-0.08503437905123874,1.1320700131758812,1.1122086560286262,0.2695042900042415,1.0278887508022807,1.021381557971575,0.4467992285604168,0.9951783932179858,0.9804008506297588,0.41831855183166283,1.176586259680318,1.158539207299152,0.315350129730371,1.239675857605011,1.2074777596554913,0.2489316234021805
80,1.5090170398663127,1.4959685187096903,0.6214455873636742,-0.1437612087437485,-0.14291588196361563,-0.05335365827989336,0.25405508714098346,0.2517534439614102,0.07407833180118557,0.23491958837719004,0.2318352351757322,0.06694527030323628,1.290013956073585,1.266974294072902,0.33342844786326314,-0.06901009692175482,-0.06846395559708261,-0.06436164418521785,4.713478718592091,4.332582207858339,0.6142901059277845,3.602797463002141,3.3281911936451825,0.4680317114671262,-0.10417243461646361,-0.10535333596190206,-0.07824672559483159,1.3321506412697488,1.309050006817593,0.3344565568097106,1.193314978350397,1.185464082939262,0.5296317165784921,1.0914518448166641,1.0750693822216664,0.5141142427097247,1.4359907651934822,1.4142726297986392,0.40590062816884237,1.4917908555959312,1.453752820580849,0.31873492351171495
81,-0.18155428501968543,-0.1833310947825398,-0.1583552036519658,-0.1632390878469325,-0.1648707537399855,-0.16207753007890047,-0.16055135712512972,-0.16171672991068378,-0.15436956119652184,-0.16284346269530914,-0.1632791689882048,-0.13467756660146907,-0.2181159131415693,-0.22002509407763315,-0.1679774562587858,-0.06251862758286997,-0.0618974789202298,-0.06145104653513472,-0.16889057125558113,-0.16450001841281925,-0.09477895700965686,-0.18534118406037203,-0.17991822506233546,-0.09881209541895203,-0.13410727020268737,-0.1331032273259719,-0.09638787172538363,-0.22519698086927534,-0.2270244700702355,-0.17309962084740815,-0.19865613667547302,-0.20024353439046141,-0.1856947284290469,-0.18422636822885177,-0.18667884080391897,-0.16008874822514166,-0.2234452897493254,-0.2258990773977022,-0.1831752829138781,-0.2032419715246252,-0.2057474775861182,-0.15638214936923747
82,-0.18142409328637749,-0.18325637304397593,-0.16078548499050307,-0.1622735159482705,-0.1638049364739498,-0.1594377782591499,-0.15999673069826917,-0.16109142104898486,-0.15270408438818633,-0.16534002197234632,-0.16600748399810142,-0.13658115886463024,-0.21520944861909957,-0.21679546220722104,-0.1631740175430682,-0.0648124960585524,-0.06404085594461431,-0.0622408432432504,-0.1687621625279162,-0.16436376777952919,-0.09460698136643939,-0.18457546455311968,-0.17911271170472015,-0.09808530284614575,-0.13305809803009808,-0.13199614778897242,-0.09549104119138736,-0.22440509773393752,-0.2264086428950904,-0.17855021296440415,-0.198772220626098,-0.20037611328128768,-0.18617518622828572,-0.183968831162515,-0.18639085517437406,-0.15955379900108319,-0.2232816960166338,-0.22572116538999143,-0.18283264687053583,-0.20323695920963372,-0.2058231545742231,-0.15808535834413828
83,-0.1823226366466995,-0.18426202716561818,-0.16214679950303637,-0.16292433702174935,-0.16452589542105547,-0.1622331737462376,-0.160929281640852,-0.16213993355845593,-0.155265215243583,-0.16890283689908703,-0.16999840321611043,-0.14428772877870827,-0.21918985695286974,-0.22122593379454042,-0.16992116319053607,-0.06996354511319951,-0.06892542147899601,-0.065073004178835,-0.17056439810478752,-0.16624104990723665,-0.09600519213492721,-0.18687550915166642,-0.18145589228644715,-0.09903300560362847,-0.13518899913006246,-0.134241729274085,-0.09717293650128492,-0.22754446495950015,-0.22984926306136713,-0.18276828903998196,-0.19874827266570588,-0.20036258367332174,-0.18678070680427547,-0.1843899790848674,-0.18686000201376937,-0.16032339981426136,-0.22390060156262512,-0.22639522192749917,-0.18425368127399838,-0.20387473413858878,-0.20648596281829518,-0.1582283462369007
84,-0.18105750668387682,-0.1828910789044748,-0.16154441420289173,-0.1628338122609939,-0.1644657996990976,-0.1626102805007824,-0.16048457808169336,-0.16166013380647595,-0.15445225138354793,-0.16828828264572895,-0.16933788969024205,-0.1438854164950923,-0.2167913328497376,-0.21864225105817187,-0.16712926086289523,-0.06727432736648573,-0.06651368520361511,-0.06467427213701078,-0.16896008915037053,-0.16462953955077947,-0.095272972680008,-0.18441436497312066,-0.17903643842909298,-0.09906199103662208,-0.13190162605450076,-0.13088691138198646,-0.09591434849447829,-0.22618552291142227,-0.2283971098747416,-0.1819545701219051,-0.19848472546131488,-0.20007756525101436,-0.18649669476965705,-0.1838150538114333,-0.18624279310826616,-0.15992393065255986,-0.22345790455144487,-0.2259183496614334,-0.18325931024943187,-0.20319382338267003,-0.205793143797545,-0.15858059037066424
85,-0.18227371398742268,-0.18418343117439706,-0.16182078085905816,-0.16397735085805165,-0.16571232287872725,-0.1648089343307732,-0.16100503964389032,-0.16222442484512511,-0.15533183236869796,-0.16849700523071956,-0.16955327812144746,-0.14441878698463578,-0.2195394084142616,-0.2216083078363354,-0.16992925797151454,-0.07241504143376261,-0.07112128058467476,-0.06510064890777989,-0.17077630674692754,-0.16642814533105982,-0.09571232937551985,-0.1871781361911961,-0.18183010588143272,-0.09962863767549039,-0.13506378221767618,-0.13411615365034404,-0.09685187234155614,-0.22750879763904994,-0.22980761704675945,-0.1826088455556151,-0.19900915350042078,-0.20067040523789006,-0.18709875976632992,-0.184414055392398,-0.18688827684380271,-0.1601251114014577,-0.22372875658986044,-0.22616319537469823,-0.18327443529674722,-0.2037103578401801,-0.2062932127121573,-0.15773599314523068
86,-0.1819308753804154,-0.18379893887237778,-0.16025890028399162,-0.16306642402460503,-0.16471828029449398,-0.1633072022644111,-0.16046332120691395,-0.16163333628359555,-0.1542676768393228,-0.1683010946380028,-0.16936761536683267,-0.14273607739741298,-0.21717814175409586,-0.21904466802682873,-0.16807235855064911,-0.06836098681227529,-0.06748129600547846,-0.06446925396168053,-0.1697877940010468,-0.16547580787224855,-0.09554478848528362,-0.18620032737124176,-0.18084126042448187,-0.09948610252385462,-0.13392825519508625,-0.13295072253905152,-0.09655562859410519,-0.22738323944158456,-0.22968736126878192,-0.18262724887244783,-0.19893029442158677,-0.2005696379042068,-0.1870694413401921,-0.18372647818733606,-0.18605753980865714,-0.15718306975127433,-0.2232528307471578,-0.22570150338937642,-0.18351399865085571,-0.20327386532373007,-0.2058741270976715,-0.15728770774910078
87,-0.1821069320812863,-0.18398388803841736,-0.16096892747232067,-0.16366274934115715,-0.16536207503513534,-0.16454957123730335,-0.1609791050632094,-0.16220053456680655,-0.15527313179096341,-0.1686143931314546,-0.16968993296407692,-0.14472295129960375,-0.21904196233589782,-0.22106131144421362,-0.16968362749540486,-0.07172527181818662,-0.07053769810871653,-0.06530825767483135,-0.1706182010882505,-0.16630368675115742,-0.09588746598723477,-0.18704217874702286,-0.18168485691744723,-0.09985066493977168,-0.1347774397077873,-0.13382773378896315,-0.09695619976584666,-0.22784789754088353,-0.23018559247110282,-0.18314090771591277,-0.19926344517308545,-0.20093409280440727,-0.18765194162941082,-0.18421050714343057,-0.18663196812276037,-0.15913806525327345,-0.22379116736520646,-0.22623554887760114,-0.18347993202858623,-0.20380112395313177,-0.20639858917335654,-0.15799197749556906
88,-0.1819166920938893,-0.1838128612759531,-0.16136796899724634,-0.1636022738235475,-0.16529527305448274,-0.16436956843920117,-0.16052874736754313,-0.16169263893211339,-0.15406986708988843,-0.16749472066720314,-0.1684180820055264,-0.14104234133859486,-0.21811392175066766,-0.22004273429202767,-0.1679269679145833,-0.0677460772636627,-0.06679998219802336,-0.06359487106158913,-0.1701546811835741,-0.16574203677531374,-0.0947489112522461,-0.18658797219458162,-0.18121201079006827,-0.09927365030826564,-0.13424106723002502,-0.13324667645346633,-0.09622404035036057,-0.22757827562816343,-0.22988498471890506,-0.18273102355010076,-0.1987830323622045,-0.20039187900393796,-0.18647915756082922,-0.18411412191020177,-0.18656284866074796,-0.16000762188945258,-0.22355296857627546,-0.226012654142877,-0.18332327613481308,-0.20364789591383062,-0.2062673902182951,-0.15782429864329084
89,-0.1673948893911795,-0.1664611265531149,-0.08837336530109363,-0.15067117274013894,-0.14976809658868354,-0.08347358219009013,-0.15947569914157894,-0.16051901485788356,-0.15222227923781317,-0.16654022665040838,-0.1673494162349551,-0.13902468046218855,-0.21534082222733952,-0.21697370386734693,-0.16392786559717226,-0.06546074361244154,-0.06465067337670254,-0.06175898171839017,-0.16753699852704007,-0.16309288871392094,-0.09374322150928495,-0.18391041020765952,-0.17844594281373274,-0.09807250197251888,-0.1312581976704092,-0.13013540815869282,-0.0943757422366677,-0.22621612023775542,-0.22838218092559004,-0.1810325765180822,-0.19840867493437495,-0.19996552845138912,-0.1850112608996296,-0.18308675409304653,-0.18541288215264634,-0.1582130917802748,-0.18178046508201262,-0.17641340911273928,-0.022865970480066156,-0.18661555010686495,-0.18619858733185138,-0.10601700905807557
90,-0.18145644845674372,-0.183214023004254,-0.15785751471613366,-0.16444256325151352,-0.16622818722963562,-0.1657037809673973,-0.16103056812509903,-0.16225567393079948,-0.1552521653351459,-0.16934396381527902,-0.17049930354752685,-0.14531576034226412,-0.2195355515281059,-0.2216044499593278,-0.17030148658897046,-0.07275269447024679,-0.07149287824434147,-0.06547594363292689,-0.17072362429672505,-0.16636988864476282,-0.09562937333839389,-0.1872690297760116,-0.1818931899595015,-0.09966733313915778,-0.1354896527024479,-0.13453746952082912,-0.0971191203864616,-0.22769822058935288,-0.2300175031816983,-0.18286896440259173,-0.19947922772682639,-0.20115389527923128,-0.18730159366152788,-0.1843980050530456,-0.18685554771253043,-0.15991709603418744,-0.22393460436940718,-0.2264079473845076,-0.18407258857266318,-0.20314458723974063,-0.20563280843176943,-0.15608381553046394
91,-0.18238845396954903,-0.18431944310705523,-0.1623750269841756,-0.16448420936552618,-0.16627286151250134,-0.16605393394826676,-0.1609510432322205,-0.16216356254403788,-0.15525548510326495,-0.1693957514752428,-0.17055283553141998,-0.1457479748396608,-0.21960894367029923,-0.22168366549308227,-0.17031878183982893,-0.0726859556389548,-0.07141755145785494,-0.06540199168225196,-0.17052698065505983,-0.16615291634505175,-0.09532500843755534,-0.18729706763969964,-0.1819241465173798,-0.09971007579457525,-0.13539720584882686,-0.13445808332846085,-0.09702792607321684,-0.2279840789434782,-0.23034630509264487,-0.18339549777324263,-0.19950329292583024,-0.20119504613683256,-0.1879701753397903,-0.18392251676883256,-0.18629019144313505,-0.1579753369308218,-0.2241206907992674,-0.22662648152665085,-0.184746114689581,-0.20405830101123532,-0.20670060648874172,-0.15876940021939298
92,-0.1823504350531769,-0.1842746680223771,-0.16219812516618878,-0.16445223396594866,-0.166236296728046,-0.1659461265909322,-0.16102452291350178,-0.16225106655405014,-0.15534559591493982,-0.16900758599043533,-0.1701294425351979,-0.14552871341801907,-0.21969318911745003,-0.22177597824555037,-0.17045394327925872,-0.07285279865777224,-0.07160401466054066,-0.06595823101753993,-0.1708612942807694,-0.16654252779680748,-0.09603532405063238,-0.18739567045604155,-0.18205831070305661,-0.10013363075117694,-0.13542741390001445,-0.13448746774814876,-0.09728489913819048,-0.2280941770609131,-0.230459055634948,-0.1835014725052101,-0.19951556398692086,-0.20120906160503108,-0.18789155305731006,-0.18418170294208203,-0.1865982444226592,-0.15903020561591438,-0.2240791534691734,-0.22657780451698323,-0.18459776048361898,-0.2039950463148561,-0.2066269784889968,-0.15858780107152257
93,-0.18135966473235587,-0.1830992102736949,-0.15728604818351316,-0.16445591202244975,-0.16623915866249292,-0.165920490143846,-0.1609978475445662,-0.1622221025645869,-0.1550054000252893,-0.1691769856967588,-0.17026765905886473,-0.1439677955152017,-0.2197164321875413,-0.22180126940851358,-0.17033461663285418,-0.07286661617785538,-0.07157508210186861,-0.06556386631540922,-0.17069456540549877,-0.16636731675042793,-0.0959088338459935,-0.18734601855191585,-0.181979035671597,-0.09979311170121409,-0.13537320515621595,-0.1344072637314509,-0.09692856178534338,-0.22801572381889498,-0.2303726572447248,-0.18333318813903415,-0.1995664280558517,-0.20126608013366207,-0.18782386576170224,-0.18386346651372265,-0.18622066795823408,-0.15774641520515206,-0.22395866198176267,-0.22643442501543187,-0.18412791031766423,-0.20321871082364654,-0.20571502920082696,-0.15623932457650222
94,-0.18245618029908367,-0.18440038900896488,-0.1627175498138034,-0.16446992622993525,-0.1662548521447859,-0.16594679606643953,-0.16103377353256576,-0.1622604342024479,-0.15537678751818565,-0.169324406306083,-0.17047284888355774,-0.14570702397712595,-0.2197090960870455,-0.2217939619549086,-0.17037503933638307,-0.07268344332987796,-0.0714665683620544,-0.06585565514675233,-0.17064850201781523,-0.16632444099280294,-0.0956057289297712,-0.18722523735817323,-0.1818800116710262,-0.09998955742499045,-0.13493593483976044,-0.1339765026204043,-0.09700582539584095,-0.22798315820212456,-0.23033475823473182,-0.18337309425111445,-0.19949775437541878,-0.20119244948466944,-0.18795183191809295,-0.1843483953837247,-0.18681565046213067,-0.16008890861029698,-0.2240933703331227,-0.22661259832758332,-0.18520345353222337,-0.204103336445122,-0.20677073612388228,-0.15896731913692316
95,-0.1747922173672728,-0.17526963194190032,-0.1246263138828924,-0.1644587268428623,-0.1662339209617757,-0.16558966041088943,-0.16076509123538932,-0.16192553805491278,-0.15347606148094353,-0.16910269704576578,-0.17017931887394885,-0.14359079252022833,-0.21969665060512578,-0.2217705860202435,-0.1701954833314901,-0.0725202839455156,-0.07124205183532166,-0.06522885063861356,-0.16952231082936858,-0.1650448784306886,-0.09377372136469882,-0.18734727358916806,-0.18198024852924874,-0.09979447384593929,-0.13545361081454727,-0.13449744989976875,-0.09706251267801408,-0.22804349297687204,-0.23040670680520262,-0.18350739553438597,-0.19921353496944624,-0.20083664828315606,-0.1858320263766755,-0.183248033202544,-0.18549058827287243,-0.15526105361596246,-0.22141358857829327,-0.2234174143241715,-0.17441068397860618,-0.1962433250297011,-0.1975248452978844,-0.1351870513454815
96,-0.18238083176539843,-0.18431043973042618,-0.16233910351176337,-0.16448427751602052,-0.166271594796871,-0.16607508777399452,-0.16102294714852944,-0.16224637749799373,-0.15555979218883426,-0.1693663218200206,-0.17052528950039697,-0.14622980610886688,-0.21968958750533935,-0.22177089839248282,-0.1703441106147783,-0.07257767134993923,-0.07134489328706406,-0.06568508002567415,-0.17081235336179051,-0.16648969643199935,-0.09591053231992595,-0.18733914900074422,-0.18197090642263714,-0.09977828875973058,-0.135298071829807,-0.1343509982514939,-0.09700967860452421,-0.22790306388491063,-0.23025573445003578,-0.1834018771744065,-0.199467361800375,-0.2011556961941014,-0.18793519730670133,-0.18446538557431882,-0.18694412563799476,-0.1604498156634055,-0.22417158815513738,-0.22670175564320913,-0.18514803346153388,-0.20408369271850793,-0.2067304499460088,-0.1588461888086847
97,-0.18233985574273728,-0.18426145145021872,-0.16213039084496783,-0.16442207569859293,-0.16620551955221438,-0.1660611283998665,-0.16093064844076435,-0.16213998831789236,-0.1549981137665234,-0.16923373517230755,-0.17033551471079114,-0.1442637139078682,-0.21963448642203187,-0.22169695288948701,-0.16997101122415853,-0.07223995116199186,-0.07094628858616804,-0.06492616958305814,-0.17043336993518232,-0.16604911283897117,-0.09517575160443713,-0.18724340293615027,-0.18186450270943155,-0.0996239380083657,-0.13509047349847253,-0.1340907822403676,-0.09646188140764331,-0.2279789960083306,-0.23031535283579815,-0.18296840850992918,-0.19949063185153512,-0.20118029873635362,-0.18757665698341178,-0.1843575131024438,-0.18680648384746415,-0.1597336590255869,-0.22416742275499058,-0.22668183688169305,-0.18492376195127327,-0.2040750276959568,-0.20672020281707543,-0.15881833838613557
98,0.8487835231247964,1.044424210773705,4.966154044050258,-0.05160777281533664,-0.0314250896041145,0.5060721446667085,-0.15557470080009841,-0.15571781647140023,-0.12305967636596313,-0.10705322824645218,-0.09608614366515085,0.17641414438292355,-0.17183424628703559,-0.1651753724882048,0.000749429370313194,0.02858069821967736,0.030009137251094886,0.036456237385453956,-0.0761818979758607,-0.061897218872325147,0.05193998245301737,-0.10576283056370203,-0.0913512510919534,0.03132457362227625,-0.114779552982622,-0.11136647372461332,-0.06303275436994572,-0.20322649045265936,-0.2010325501686168,-0.0951213155901844,0.2014941476878136,0.2775920330879023,2.025728120318063,-0.16077377025993891,-0.15883476460683332,-0.0647082977498336,0.2565976666763249,0.34338635177469456,1.652044514049716,1.621215075238342,1.9364685828739392,5.348356559583792
